cell_key,grade,level,theme_id,theme_name,subtopic_idx,subtopic,current_count,needed,current_levels
G8|L4|T012|S0,8,4,T012,РќРµСЂР°РІРµРЅСЃС‚РІР°: РјРµС‚РѕРґ РёРЅС‚РµСЂРІР°Р»РѕРІ Рё СЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ,0,Р”СЂРѕР±РЅРѕ-СЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ РЅРµСЂР°РІРµРЅСЃС‚РІР°,5,0,4
G8|L4|T012|S1,8,4,T012,РќРµСЂР°РІРµРЅСЃС‚РІР°: РјРµС‚РѕРґ РёРЅС‚РµСЂРІР°Р»РѕРІ Рё СЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ,1,РСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ РЅРµСЂР°РІРµРЅСЃС‚РІР°,5,0,4
G8|L4|T012|S2,8,4,T012,РќРµСЂР°РІРµРЅСЃС‚РІР°: РјРµС‚РѕРґ РёРЅС‚РµСЂРІР°Р»РѕРІ Рё СЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ,2,РњРµС‚РѕРґ РёРЅС‚РµСЂРІР°Р»РѕРІ РґР»СЏ СЂР°С†РёРѕРЅР°Р»СЊРЅС‹С… РЅРµСЂР°РІРµРЅСЃС‚РІ,5,0,4
G8|L5|T012|S0,8,5,T012,РќРµСЂР°РІРµРЅСЃС‚РІР°: РјРµС‚РѕРґ РёРЅС‚РµСЂРІР°Р»РѕРІ Рё СЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ,0,Р”СЂРѕР±РЅРѕ-СЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ РЅРµСЂР°РІРµРЅСЃС‚РІР°,5,0,5
G8|L5|T012|S1,8,5,T012,РќРµСЂР°РІРµРЅСЃС‚РІР°: РјРµС‚РѕРґ РёРЅС‚РµСЂРІР°Р»РѕРІ Рё СЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ,1,РСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ РЅРµСЂР°РІРµРЅСЃС‚РІР°,5,0,5
G8|L5|T012|S2,8,5,T012,РќРµСЂР°РІРµРЅСЃС‚РІР°: РјРµС‚РѕРґ РёРЅС‚РµСЂРІР°Р»РѕРІ Рё СЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ,2,РњРµС‚РѕРґ РёРЅС‚РµСЂРІР°Р»РѕРІ РґР»СЏ СЂР°С†РёРѕРЅР°Р»СЊРЅС‹С… РЅРµСЂР°РІРµРЅСЃС‚РІ,5,0,5
G8|L4|T017|S0,8,4,T017,РџР»Р°РЅРёРјРµС‚СЂРёСЏ: РѕРєСЂСѓР¶РЅРѕСЃС‚СЊ,0,Р’РїРёСЃР°РЅРЅС‹Рµ СѓРіР»С‹ Рё РёС… СЃРІРѕР№СЃС‚РІР°,5,0,4
G8|L4|T017|S1,8,4,T017,РџР»Р°РЅРёРјРµС‚СЂРёСЏ: РѕРєСЂСѓР¶РЅРѕСЃС‚СЊ,1,"Р”Р»РёРЅР° РѕРєСЂСѓР¶РЅРѕСЃС‚Рё, РїР»РѕС‰Р°РґСЊ РєСЂСѓРіР° Рё СЃРµРєС‚РѕСЂР°",5,0,4
G8|L4|T017|S2,8,4,T017,РџР»Р°РЅРёРјРµС‚СЂРёСЏ: РѕРєСЂСѓР¶РЅРѕСЃС‚СЊ,2,РљР°СЃР°С‚РµР»СЊРЅС‹Рµ Рё СЃРµРєСѓС‰РёРµ Рє РѕРєСЂСѓР¶РЅРѕСЃС‚Рё,5,0,4
G8|L5|T017|S0,8,5,T017,РџР»Р°РЅРёРјРµС‚СЂРёСЏ: РѕРєСЂСѓР¶РЅРѕСЃС‚СЊ,0,Р’РїРёСЃР°РЅРЅС‹Рµ СѓРіР»С‹ Рё РёС… СЃРІРѕР№СЃС‚РІР°,5,0,5
G8|L5|T017|S1,8,5,T017,РџР»Р°РЅРёРјРµС‚СЂРёСЏ: РѕРєСЂСѓР¶РЅРѕСЃС‚СЊ,1,"Р”Р»РёРЅР° РѕРєСЂСѓР¶РЅРѕСЃС‚Рё, РїР»РѕС‰Р°РґСЊ РєСЂСѓРіР° Рё СЃРµРєС‚РѕСЂР°",5,0,5
G8|L5|T017|S2,8,5,T017,РџР»Р°РЅРёРјРµС‚СЂРёСЏ: РѕРєСЂСѓР¶РЅРѕСЃС‚СЊ,2,РљР°СЃР°С‚РµР»СЊРЅС‹Рµ Рё СЃРµРєСѓС‰РёРµ Рє РѕРєСЂСѓР¶РЅРѕСЃС‚Рё,5,0,5
G8|L4|T037|S0,8,4,T037,РЈСЂР°РІРЅРµРЅРёСЏ СЃ РјРѕРґСѓР»РµРј,0,Р“СЂР°С„РёС‡РµСЃРєРѕРµ СЂРµС€РµРЅРёРµ СѓСЂР°РІРЅРµРЅРёР№ СЃ РјРѕРґСѓР»РµРј,5,0,4
G8|L4|T037|S1,8,4,T037,РЈСЂР°РІРЅРµРЅРёСЏ СЃ РјРѕРґСѓР»РµРј,1,РњРµС‚РѕРґ РёРЅС‚РµСЂРІР°Р»РѕРІ РґР»СЏ СѓСЂР°РІРЅРµРЅРёР№ СЃ РјРѕРґСѓР»РµРј,5,0,4
G8|L4|T037|S2,8,4,T037,РЈСЂР°РІРЅРµРЅРёСЏ СЃ РјРѕРґСѓР»РµРј,2,РЈСЂР°РІРЅРµРЅРёСЏ СЃ РјРѕРґСѓР»РµРј,5,0,4
G8|L5|T037|S0,8,5,T037,РЈСЂР°РІРЅРµРЅРёСЏ СЃ РјРѕРґСѓР»РµРј,0,Р“СЂР°С„РёС‡РµСЃРєРѕРµ СЂРµС€РµРЅРёРµ СѓСЂР°РІРЅРµРЅРёР№ СЃ РјРѕРґСѓР»РµРј,5,0,5
G8|L5|T037|S1,8,5,T037,РЈСЂР°РІРЅРµРЅРёСЏ СЃ РјРѕРґСѓР»РµРј,1,РњРµС‚РѕРґ РёРЅС‚РµСЂРІР°Р»РѕРІ РґР»СЏ СѓСЂР°РІРЅРµРЅРёР№ СЃ РјРѕРґСѓР»РµРј,5,0,5
G8|L5|T037|S2,8,5,T037,РЈСЂР°РІРЅРµРЅРёСЏ СЃ РјРѕРґСѓР»РµРј,2,РЈСЂР°РІРЅРµРЅРёСЏ СЃ РјРѕРґСѓР»РµРј,5,0,5
G8|L4|T042|S0,8,4,T042,Р¤СѓРЅРєС†РёРё Рё РіСЂР°С„РёРєРё,0,Р“СЂР°С„РёРєРё С„СѓРЅРєС†РёР№: РїСЂРµРѕР±СЂР°Р·РѕРІР°РЅРёСЏ Рё СЃРґРІРёРіРё,5,0,4
G8|L4|T042|S1,8,4,T042,Р¤СѓРЅРєС†РёРё Рё РіСЂР°С„РёРєРё,1,РћР±Р»Р°СЃС‚СЊ РѕРїСЂРµРґРµР»РµРЅРёСЏ Рё РѕР±Р»Р°СЃС‚СЊ Р·РЅР°С‡РµРЅРёР№,5,0,4
G8|L4|T042|S2,8,4,T042,Р¤СѓРЅРєС†РёРё Рё РіСЂР°С„РёРєРё,2,РџРѕСЃС‚СЂРѕРµРЅРёРµ РіСЂР°С„РёРєРѕРІ СЃР»РѕР¶РЅС‹С… С„СѓРЅРєС†РёР№,5,0,4
G8|L5|T042|S0,8,5,T042,Р¤СѓРЅРєС†РёРё Рё РіСЂР°С„РёРєРё,0,Р“СЂР°С„РёРєРё С„СѓРЅРєС†РёР№: РїСЂРµРѕР±СЂР°Р·РѕРІР°РЅРёСЏ Рё СЃРґРІРёРіРё,5,0,5
G8|L5|T042|S1,8,5,T042,Р¤СѓРЅРєС†РёРё Рё РіСЂР°С„РёРєРё,1,РћР±Р»Р°СЃС‚СЊ РѕРїСЂРµРґРµР»РµРЅРёСЏ Рё РѕР±Р»Р°СЃС‚СЊ Р·РЅР°С‡РµРЅРёР№,5,0,5
G8|L5|T042|S2,8,5,T042,Р¤СѓРЅРєС†РёРё Рё РіСЂР°С„РёРєРё,2,РџРѕСЃС‚СЂРѕРµРЅРёРµ РіСЂР°С„РёРєРѕРІ СЃР»РѕР¶РЅС‹С… С„СѓРЅРєС†РёР№,5,0,5
G9|L4|T010|S0,9,4,T010,РњРµС‚РѕРґ РєРѕРѕСЂРґРёРЅР°С‚: РІРµРєС‚РѕСЂС‹,0,"Р’РµРєС‚РѕСЂС‹: СЃР»РѕР¶РµРЅРёРµ, СѓРјРЅРѕР¶РµРЅРёРµ РЅР° С‡РёСЃР»Рѕ",5,0,4
G9|L4|T010|S1,9,4,T010,РњРµС‚РѕРґ РєРѕРѕСЂРґРёРЅР°С‚: РІРµРєС‚РѕСЂС‹,1,"РљРѕРѕСЂРґРёРЅР°С‚С‹ РІРµРєС‚РѕСЂР°, СЃРІСЏР·СЊ СЃ С‚РѕС‡РєР°РјРё",5,0,4
G9|L4|T010|S2,9,4,T010,РњРµС‚РѕРґ РєРѕРѕСЂРґРёРЅР°С‚: РІРµРєС‚РѕСЂС‹,2,РЎРєР°Р»СЏСЂРЅРѕРµ РїСЂРѕРёР·РІРµРґРµРЅРёРµ РІРµРєС‚РѕСЂРѕРІ,5,0,4
G9|L5|T010|S0,9,5,T010,РњРµС‚РѕРґ РєРѕРѕСЂРґРёРЅР°С‚: РІРµРєС‚РѕСЂС‹,0,"Р’РµРєС‚РѕСЂС‹: СЃР»РѕР¶РµРЅРёРµ, СѓРјРЅРѕР¶РµРЅРёРµ РЅР° С‡РёСЃР»Рѕ",5,0,5
G9|L5|T010|S1,9,5,T010,РњРµС‚РѕРґ РєРѕРѕСЂРґРёРЅР°С‚: РІРµРєС‚РѕСЂС‹,1,"РљРѕРѕСЂРґРёРЅР°С‚С‹ РІРµРєС‚РѕСЂР°, СЃРІСЏР·СЊ СЃ С‚РѕС‡РєР°РјРё",5,0,5
G9|L5|T010|S2,9,5,T010,РњРµС‚РѕРґ РєРѕРѕСЂРґРёРЅР°С‚: РІРµРєС‚РѕСЂС‹,2,РЎРєР°Р»СЏСЂРЅРѕРµ РїСЂРѕРёР·РІРµРґРµРЅРёРµ РІРµРєС‚РѕСЂРѕРІ,5,0,5
G9|L4|T015|S0,9,4,T015,РќРµСЂР°РІРµРЅСЃС‚РІР°: С‡РёСЃР»РѕРІС‹Рµ РЅР°Р±РѕСЂС‹,0,РќРµСЂР°РІРµРЅСЃС‚РІР° Рѕ СЃСЂРµРґРЅРµРј Р°СЂРёС„РјРµС‚РёС‡РµСЃРєРѕРј Рё СЃСЂРµРґРЅРµРј РіРµРѕРјРµС‚СЂРёС‡РµСЃРєРѕРј,5,0,4
G9|L4|T015|S1,9,4,T015,РќРµСЂР°РІРµРЅСЃС‚РІР°: С‡РёСЃР»РѕРІС‹Рµ РЅР°Р±РѕСЂС‹,1,РќРµСЂР°РІРµРЅСЃС‚РІР° Р§РµР±С‹С€РµРІР° Рё РњР°СЂРєРѕРІР°,5,0,4
G9|L4|T015|S2,9,4,T015,РќРµСЂР°РІРµРЅСЃС‚РІР°: С‡РёСЃР»РѕРІС‹Рµ РЅР°Р±РѕСЂС‹,2,"Р¦РµРїРѕС‡РєРё РЅРµСЂР°РІРµРЅСЃС‚РІ, РІР·РІРµС€РµРЅРЅС‹Рµ СЃСЂРµРґРЅРёРµ",5,0,4
G9|L5|T015|S0,9,5,T015,РќРµСЂР°РІРµРЅСЃС‚РІР°: С‡РёСЃР»РѕРІС‹Рµ РЅР°Р±РѕСЂС‹,0,РќРµСЂР°РІРµРЅСЃС‚РІР° Рѕ СЃСЂРµРґРЅРµРј Р°СЂРёС„РјРµС‚РёС‡РµСЃРєРѕРј Рё СЃСЂРµРґРЅРµРј РіРµРѕРјРµС‚СЂРёС‡РµСЃРєРѕРј,5,0,5
G9|L5|T015|S1,9,5,T015,РќРµСЂР°РІРµРЅСЃС‚РІР°: С‡РёСЃР»РѕРІС‹Рµ РЅР°Р±РѕСЂС‹,1,РќРµСЂР°РІРµРЅСЃС‚РІР° Р§РµР±С‹С€РµРІР° Рё РњР°СЂРєРѕРІР°,5,0,5
G9|L5|T015|S2,9,5,T015,РќРµСЂР°РІРµРЅСЃС‚РІР°: С‡РёСЃР»РѕРІС‹Рµ РЅР°Р±РѕСЂС‹,2,"Р¦РµРїРѕС‡РєРё РЅРµСЂР°РІРµРЅСЃС‚РІ, РІР·РІРµС€РµРЅРЅС‹Рµ СЃСЂРµРґРЅРёРµ",5,0,5
G9|L4|T020|S0,9,4,T020,РџРѕСЃР»РµРґРѕРІР°С‚РµР»СЊРЅРѕСЃС‚Рё Рё РїСЂРѕРіСЂРµСЃСЃРёРё,0,РђСЂРёС„РјРµС‚РёС‡РµСЃРєР°СЏ РїСЂРѕРіСЂРµСЃСЃРёСЏ,5,0,4
G9|L4|T020|S1,9,4,T020,РџРѕСЃР»РµРґРѕРІР°С‚РµР»СЊРЅРѕСЃС‚Рё Рё РїСЂРѕРіСЂРµСЃСЃРёРё,1,Р“РµРѕРјРµС‚СЂРёС‡РµСЃРєР°СЏ РїСЂРѕРіСЂРµСЃСЃРёСЏ,5,0,4
G9|L4|T020|S2,9,4,T020,РџРѕСЃР»РµРґРѕРІР°С‚РµР»СЊРЅРѕСЃС‚Рё Рё РїСЂРѕРіСЂРµСЃСЃРёРё,2,РЎСѓРјРјС‹ РїРѕСЃР»РµРґРѕРІР°С‚РµР»СЊРЅРѕСЃС‚РµР№,5,0,4
G9|L5|T020|S0,9,5,T020,РџРѕСЃР»РµРґРѕРІР°С‚РµР»СЊРЅРѕСЃС‚Рё Рё РїСЂРѕРіСЂРµСЃСЃРёРё,0,РђСЂРёС„РјРµС‚РёС‡РµСЃРєР°СЏ РїСЂРѕРіСЂРµСЃСЃРёСЏ,5,0,5
G9|L5|T020|S1,9,5,T020,РџРѕСЃР»РµРґРѕРІР°С‚РµР»СЊРЅРѕСЃС‚Рё Рё РїСЂРѕРіСЂРµСЃСЃРёРё,1,Р“РµРѕРјРµС‚СЂРёС‡РµСЃРєР°СЏ РїСЂРѕРіСЂРµСЃСЃРёСЏ,5,0,5
G9|L5|T020|S2,9,5,T020,РџРѕСЃР»РµРґРѕРІР°С‚РµР»СЊРЅРѕСЃС‚Рё Рё РїСЂРѕРіСЂРµСЃСЃРёРё,2,РЎСѓРјРјС‹ РїРѕСЃР»РµРґРѕРІР°С‚РµР»СЊРЅРѕСЃС‚РµР№,5,0,5
G9|L4|T035|S0,9,4,T035,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ,0,РћРґРЅРѕСЂРѕРґРЅС‹Рµ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ,5,0,4
G9|L4|T035|S1,9,4,T035,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ,1,РћС‚Р±РѕСЂ РєРѕСЂРЅРµР№ РІ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёС… СѓСЂР°РІРЅРµРЅРёСЏС…,5,0,4
G9|L4|T035|S2,9,4,T035,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ,2,РџСЂРѕСЃС‚РµР№С€РёРµ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ,5,0,4
G9|L5|T035|S0,9,5,T035,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ,0,РћРґРЅРѕСЂРѕРґРЅС‹Рµ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ,5,0,5
G9|L5|T035|S1,9,5,T035,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ,1,РћС‚Р±РѕСЂ РєРѕСЂРЅРµР№ РІ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёС… СѓСЂР°РІРЅРµРЅРёСЏС…,5,0,5
G9|L5|T035|S2,9,5,T035,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ,2,РџСЂРѕСЃС‚РµР№С€РёРµ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ,5,0,5
G9|L4|T036|S0,9,4,T036,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёСЏ: РїСЂРµРѕР±СЂР°Р·РѕРІР°РЅРёСЏ,0,РћСЃРЅРѕРІРЅРѕРµ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРѕРµ С‚РѕР¶РґРµСЃС‚РІРѕ,5,0,4
G9|L4|T036|S1,9,4,T036,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёСЏ: РїСЂРµРѕР±СЂР°Р·РѕРІР°РЅРёСЏ,1,Р¤РѕСЂРјСѓР»С‹ РїСЂРёРІРµРґРµРЅРёСЏ,5,0,4
G9|L4|T036|S2,9,4,T036,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёСЏ: РїСЂРµРѕР±СЂР°Р·РѕРІР°РЅРёСЏ,2,Р¤РѕСЂРјСѓР»С‹ СЃР»РѕР¶РµРЅРёСЏ Рё РґРІРѕР№РЅРѕРіРѕ СѓРіР»Р°,5,0,4
G9|L5|T036|S0,9,5,T036,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёСЏ: РїСЂРµРѕР±СЂР°Р·РѕРІР°РЅРёСЏ,0,РћСЃРЅРѕРІРЅРѕРµ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРѕРµ С‚РѕР¶РґРµСЃС‚РІРѕ,5,0,5
G9|L5|T036|S1,9,5,T036,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёСЏ: РїСЂРµРѕР±СЂР°Р·РѕРІР°РЅРёСЏ,1,Р¤РѕСЂРјСѓР»С‹ РїСЂРёРІРµРґРµРЅРёСЏ,5,0,5
G9|L5|T036|S2,9,5,T036,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёСЏ: РїСЂРµРѕР±СЂР°Р·РѕРІР°РЅРёСЏ,2,Р¤РѕСЂРјСѓР»С‹ СЃР»РѕР¶РµРЅРёСЏ Рё РґРІРѕР№РЅРѕРіРѕ СѓРіР»Р°,5,0,5
G9|L4|T038|S0,9,4,T038,РЈСЂР°РІРЅРµРЅРёСЏ: РёСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ,0,РСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ СѓСЂР°РІРЅРµРЅРёСЏ СЃ РѕРґРЅРёРј РєРѕСЂРЅРµРј,5,0,4
G9|L4|T038|S1,9,4,T038,РЈСЂР°РІРЅРµРЅРёСЏ: РёСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ,1,РСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ СѓСЂР°РІРЅРµРЅРёСЏ СЃ РЅРµСЃРєРѕР»СЊРєРёРјРё РєРѕСЂРЅСЏРјРё,5,0,4
G9|L4|T038|S2,9,4,T038,РЈСЂР°РІРЅРµРЅРёСЏ: РёСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ,2,РњРµС‚РѕРґ Р·Р°РјРµРЅС‹ РІ РёСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹С… СѓСЂР°РІРЅРµРЅРёСЏС…,5,0,4
G9|L5|T038|S0,9,5,T038,РЈСЂР°РІРЅРµРЅРёСЏ: РёСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ,0,РСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ СѓСЂР°РІРЅРµРЅРёСЏ СЃ РѕРґРЅРёРј РєРѕСЂРЅРµРј,5,0,5
G9|L5|T038|S1,9,5,T038,РЈСЂР°РІРЅРµРЅРёСЏ: РёСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ,1,РСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ СѓСЂР°РІРЅРµРЅРёСЏ СЃ РЅРµСЃРєРѕР»СЊРєРёРјРё РєРѕСЂРЅСЏРјРё,5,0,5
G9|L5|T038|S2,9,5,T038,РЈСЂР°РІРЅРµРЅРёСЏ: РёСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹Рµ,2,РњРµС‚РѕРґ Р·Р°РјРµРЅС‹ РІ РёСЂСЂР°С†РёРѕРЅР°Р»СЊРЅС‹С… СѓСЂР°РІРЅРµРЅРёСЏС…,5,0,5
G10|L4|T013|S0,10,4,T013,РќРµСЂР°РІРµРЅСЃС‚РІР°: РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ,0,Р›РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ РЅРµСЂР°РІРµРЅСЃС‚РІР°,5,0,4
G10|L4|T013|S1,10,4,T013,РќРµСЂР°РІРµРЅСЃС‚РІР°: РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ,1,РџРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ РЅРµСЂР°РІРµРЅСЃС‚РІР°,5,0,4
G10|L4|T013|S2,10,4,T013,РќРµСЂР°РІРµРЅСЃС‚РІР°: РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ,2,РЎРёСЃС‚РµРјС‹ РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹С… Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёС… РЅРµСЂР°РІРµРЅСЃС‚РІ,5,0,4
G10|L5|T013|S0,10,5,T013,РќРµСЂР°РІРµРЅСЃС‚РІР°: РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ,0,Р›РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ РЅРµСЂР°РІРµРЅСЃС‚РІР°,5,0,5
G10|L5|T013|S1,10,5,T013,РќРµСЂР°РІРµРЅСЃС‚РІР°: РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ,1,РџРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ РЅРµСЂР°РІРµРЅСЃС‚РІР°,5,0,5
G10|L5|T013|S2,10,5,T013,РќРµСЂР°РІРµРЅСЃС‚РІР°: РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ,2,РЎРёСЃС‚РµРјС‹ РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹С… Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёС… РЅРµСЂР°РІРµРЅСЃС‚РІ,5,0,5
G10|L4|T014|S0,10,4,T014,РќРµСЂР°РІРµРЅСЃС‚РІР°: С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ,0,РќРµСЂР°РІРµРЅСЃС‚РІР° СЃ РѕР±СЂ. С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРјРё С„СѓРЅРєС†РёСЏРјРё,5,0,4
G10|L4|T014|S1,10,4,T014,РќРµСЂР°РІРµРЅСЃС‚РІР°: С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ,1,"РџСЂРѕСЃС‚РµР№С€РёРµ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ РЅРµСЂР°РІРµРЅСЃС‚РІР° СЃ sin, cos",5,0,4
G10|L4|T014|S2,10,4,T014,РќРµСЂР°РІРµРЅСЃС‚РІР°: С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ,2,"РџСЂРѕСЃС‚РµР№С€РёРµ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ РЅРµСЂР°РІРµРЅСЃС‚РІР° СЃ tg, ctg",5,0,4
G10|L5|T014|S0,10,5,T014,РќРµСЂР°РІРµРЅСЃС‚РІР°: С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ,0,РќРµСЂР°РІРµРЅСЃС‚РІР° СЃ РѕР±СЂ. С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРјРё С„СѓРЅРєС†РёСЏРјРё,5,0,5
G10|L5|T014|S1,10,5,T014,РќРµСЂР°РІРµРЅСЃС‚РІР°: С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ,1,"РџСЂРѕСЃС‚РµР№С€РёРµ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ РЅРµСЂР°РІРµРЅСЃС‚РІР° СЃ sin, cos",5,0,5
G10|L5|T014|S2,10,5,T014,РќРµСЂР°РІРµРЅСЃС‚РІР°: С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ,2,"РџСЂРѕСЃС‚РµР№С€РёРµ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ РЅРµСЂР°РІРµРЅСЃС‚РІР° СЃ tg, ctg",5,0,5
G10|L4|T028|S0,10,4,T028,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: Р°РєСЃРёРѕРјС‹ Рё РїСЂСЏРјС‹Рµ,0,РђРєСЃРёРѕРјС‹ СЃС‚РµСЂРµРѕРјРµС‚СЂРёРё,5,0,4
G10|L4|T028|S1,10,4,T028,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: Р°РєСЃРёРѕРјС‹ Рё РїСЂСЏРјС‹Рµ,1,Р’Р·Р°РёРјРЅРѕРµ СЂР°СЃРїРѕР»РѕР¶РµРЅРёРµ РїСЂСЏРјС‹С… РІ РїСЂРѕСЃС‚СЂР°РЅСЃС‚РІРµ,5,0,4
G10|L4|T028|S2,10,4,T028,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: Р°РєСЃРёРѕРјС‹ Рё РїСЂСЏРјС‹Рµ,2,РЎРєСЂРµС‰РёРІР°СЋС‰РёРµСЃСЏ РїСЂСЏРјС‹Рµ,5,0,4
G10|L5|T028|S0,10,5,T028,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: Р°РєСЃРёРѕРјС‹ Рё РїСЂСЏРјС‹Рµ,0,РђРєСЃРёРѕРјС‹ СЃС‚РµСЂРµРѕРјРµС‚СЂРёРё,5,0,5
G10|L5|T028|S1,10,5,T028,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: Р°РєСЃРёРѕРјС‹ Рё РїСЂСЏРјС‹Рµ,1,Р’Р·Р°РёРјРЅРѕРµ СЂР°СЃРїРѕР»РѕР¶РµРЅРёРµ РїСЂСЏРјС‹С… РІ РїСЂРѕСЃС‚СЂР°РЅСЃС‚РІРµ,5,0,5
